DEBUG 
312:56:02,918  3424ms PetriNetsController    Get                - OnEntry
DEBUG 2017-01-19 21:48:51,994 10224ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:48:51,994 10224ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:48:51,994 10224ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:48:52,018 10249ms LoggingAspect          OnExit             - After method: Get was executed in 3 miliseconds
DEBUG 2017-01-19 21:48:52,195 10425ms LoggingAspect          OnExit             - After method: Get was executed in 181 miliseconds
DEBUG 2017-01-19 21:48:52,198 10428ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 21:48:52,203 10433ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 4 miliseconds
DEBUG 2017-01-19 21:48:52,204 10435ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-19 21:48:52,209 10439ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 3 miliseconds
DEBUG 2017-01-19 21:48:52,209 10440ms LoggingAspect          OnExit             - After method: Get was executed in 195 miliseconds
DEBUG 2017-01-19 21:50:05,306  3878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:05,306  3878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:05,306  3878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:05,329  3900ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-19 21:50:05,535  4107ms LoggingAspect          OnExit             - After method: Get was executed in 208 miliseconds
DEBUG 2017-01-19 21:50:05,537  4109ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 21:50:05,542  4114ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 4 miliseconds
DEBUG 2017-01-19 21:50:05,544  4116ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-19 21:50:05,549  4120ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 3 miliseconds
DEBUG 2017-01-19 21:50:05,549  4120ms LoggingAspect          OnExit             - After method: Get was executed in 221 miliseconds
DEBUG 2017-01-19 21:50:44,827  1734ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:44,827  1734ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:44,827  1734ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:50:44,850  1758ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-19 21:50:45,068  1976ms LoggingAspect          OnExit             - After method: Get was executed in 221 miliseconds
DEBUG 2017-01-19 21:50:45,071  1979ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 21:50:45,076  1984ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 4 miliseconds
DEBUG 2017-01-19 21:50:45,078  1986ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-19 21:50:45,083  1990ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 3 miliseconds
DEBUG 2017-01-19 21:50:45,083  1990ms LoggingAspect          OnExit             - After method: Get was executed in 234 miliseconds
DEBUG 2017-01-19 21:51:40,329 57236ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:51:40,329 57236ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:51:40,330 57237ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:51:40,331 57238ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 21:51:40,331 57238ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-19 21:51:40,333 57240ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-19 21:51:40,334 57241ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-19 21:51:40,334 57241ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-19 21:51:40,335 57242ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-19 21:51:40,331 57238ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-19 21:53:12,625 26526ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:53:12,625 26527ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:53:12,625 26527ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 21:53:12,650 26552ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-19 21:53:12,866 26768ms LoggingAspect          OnExit             - After method: Get was executed in 219 miliseconds
DEBUG 2017-01-19 21:53:12,869 26771ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 21:53:12,875 26777ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 5 miliseconds
DEBUG 2017-01-19 21:53:12,877 26779ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-19 21:53:12,881 26783ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 3 miliseconds
DEBUG 2017-01-19 21:53:12,882 26783ms LoggingAspect          OnExit             - After method: Get was executed in 235 miliseconds
DEBUG 2017-01-19 22:02:58,375 612277ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 22:02:58,375 612277ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 22:02:58,378 612279ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-19 22:02:58,375 612277ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-19 22:03:05,660 619562ms LoggingAspect          OnExit             - After method: Get was executed in 7282 miliseconds
DEBUG 2017-01-19 22:03:37,503 651404ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-19 22:04:18,001 691903ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 40497 miliseconds
DEBUG 2017-01-19 22:04:32,242 706144ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-21 19:59:41,196 11442ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-21 19:59:41,196 11442ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-21 19:59:41,196 11442ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-21 19:59:47,697 17943ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-21 19:59:47,896 18143ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-21 19:59:47,897 18144ms LoggingAspect          OnExit             - After method: Get was executed in 6653 miliseconds
DEBUG 2017-01-21 19:59:47,921 18167ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 23 miliseconds
DEBUG 2017-01-21 19:59:47,935 18182ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-21 19:59:47,940 18186ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 3 miliseconds
DEBUG 2017-01-21 19:59:47,940 18187ms LoggingAspect          OnExit             - After method: Get was executed in 6695 miliseconds
DEBUG 2017-01-23 19:33:11,427 70645ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-23 19:33:11,825 71044ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-23 19:33:11,857 71075ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 30 miliseconds
DEBUG 2017-01-23 19:33:11,858 71077ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-23 19:33:11,861 71080ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 2 miliseconds
DEBUG 2017-01-23 19:33:11,862 71080ms LoggingAspect          OnExit             - After method: Get was executed in 185 miliseconds
DEBUG 2017-01-24 15:59:06,608 147058ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 15:59:06,744 147194ms LoggingAspect          OnExit             - After method: Get was executed in 101 miliseconds
DEBUG 2017-01-24 17:36:39,371 4567715ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:36:39,654 4567997ms LoggingAspect          OnExit             - After method: Get was executed in 233 miliseconds
DEBUG 2017-01-24 17:39:14,659 4723002ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:39:14,660 4723003ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 17:39:19,535 4727878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:39:19,536 4727880ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 17:42:16,635 4904978ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:42:16,636 4904980ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 17:42:16,685 4905028ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:42:16,687 4905031ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 17:42:25,173 4913516ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:42:25,174 4913518ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 17:43:03,671 4952015ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:43:03,673 4952016ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 17:48:16,663 5265007ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:48:16,670 5265014ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 17:48:25,708 5274051ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:48:25,711 5274054ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 17:55:02,316 5670659ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 17:55:02,323 5670667ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 18:01:44,038 6072382ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:01:44,044 6072388ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 18:03:19,294 6167638ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:03:19,298 6167642ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 18:03:42,619 6190962ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:03:42,622 6190965ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 18:03:51,851 6200194ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:03:51,852 6200196ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 18:04:07,072 6215416ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:04:07,074 6215417ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 18:16:54,242 6982585ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:16:54,253 6982597ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 18:47:43,811 8832154ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:47:43,826 8832170ms LoggingAspect          OnExit             - After method: Get was executed in 3 miliseconds
DEBUG 2017-01-24 18:48:50,472 8898816ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 18:48:50,473 8898817ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:01:26,948 9655291ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:01:26,963 9655306ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 19:14:36,362 10444706ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:14:36,372 10444716ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 19:15:03,269 10471612ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:15:03,270 10471613ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:15:14,186 10482530ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:15:14,187 10482531ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:15:36,415 10504759ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:15:36,416 10504760ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:15:40,666 10509010ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:15:40,668 10509011ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:19:31,453 10739796ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:19:31,454 10739797ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:20:13,435 10781779ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:20:13,436 10781780ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:20:17,955 10786299ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:20:17,957 10786300ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:21:03,380 10831723ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:21:03,386 10831729ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-24 19:23:21,566 10969910ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:23:21,568 10969911ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:25:07,771 11076114ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:25:07,772 11076116ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:25:48,891 11117234ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:25:48,893 11117236ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:26:19,814 11148157ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:26:19,816 11148159ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:34:21,214 11629557ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:34:21,215 11629559ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:34:36,259 11644602ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:34:36,259 11644603ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:35:51,123 11719467ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:35:51,124 11719468ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 19:37:01,609 11789952ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:37:01,613 11789957ms LoggingAspect          OnExit             - After method: Get was executed in 3 miliseconds
DEBUG 2017-01-24 19:52:00,195 12688538ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:52:00,202 12688545ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 19:52:00,214 12688558ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:52:00,215 12688559ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 19:52:00,217 12688561ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 19:52:00,234 12688577ms LoggingAspect          OnExit             - After method: Get was executed in 11 miliseconds
DEBUG 2017-01-24 20:00:07,015 13175359ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:07,015 13175359ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:07,020 13175364ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:00:07,022 13175365ms LoggingAspect          OnExit             - After method: Get was executed in 1 miliseconds
DEBUG 2017-01-24 20:00:07,037 13175380ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:07,038 13175382ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:00:46,978 13215321ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:46,980 13215323ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:00:56,996 13225339ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:57,001 13225345ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-24 20:00:57,001 13225345ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:57,003 13225346ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:00:57,036 13225379ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:00:57,045 13225389ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:00:57,075 13225419ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 26 miliseconds
DEBUG 2017-01-24 20:00:57,077 13225420ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:00:57,080 13225423ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 2 miliseconds
DEBUG 2017-01-24 20:00:57,081 13225424ms LoggingAspect          OnExit             - After method: Get was executed in 42 miliseconds
DEBUG 2017-01-24 20:05:16,458 13484801ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:05:16,459 13484803ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:05:16,459 13484803ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:05:16,460 13484803ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:05:16,461 13484804ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:05:16,463 13484807ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:05:16,464 13484808ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:05:16,465 13484808ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:05:16,466 13484810ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:05:16,467 13484811ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-24 20:06:51,897 13580241ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:06:51,899 13580242ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:06:51,899 13580243ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:06:51,899 13580242ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:06:51,900 13580244ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:06:51,901 13580244ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:06:51,914 13580258ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 5 miliseconds
DEBUG 2017-01-24 20:06:51,920 13580264ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:06:51,921 13580265ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:06:51,930 13580274ms LoggingAspect          OnExit             - After method: Get was executed in 30 miliseconds
DEBUG 2017-01-24 20:06:51,998 13580342ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:06:52,000 13580343ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:07:47,105 13635449ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:07:47,105 13635449ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:07:47,106 13635450ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:07:47,107 13635451ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:07:47,108 13635452ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:07:47,107 13635451ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:07:47,110 13635453ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:07:47,110 13635454ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:07:47,111 13635454ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:07:47,111 13635455ms LoggingAspect          OnExit             - After method: Get was executed in 3 miliseconds
DEBUG 2017-01-24 20:08:58,455 13706798ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:08:58,455 13706799ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:08:58,456 13706799ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:08:58,456 13706799ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:08:58,458 13706801ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:08:58,459 13706802ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:08:58,460 13706804ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:08:58,461 13706805ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:08:58,462 13706805ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:08:58,462 13706806ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-24 20:09:31,766 13740110ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:09:31,766 13740110ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:09:31,767 13740111ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:09:31,767 13740111ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:09:31,769 13740113ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:09:31,770 13740114ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:09:31,771 13740115ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:09:31,772 13740116ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:09:31,773 13740116ms LoggingAspect          OnExit             - After method: Get was executed in 4 miliseconds
DEBUG 2017-01-24 20:09:31,769 13740112ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:10:02,527 13770871ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:10:02,528 13770871ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:10:02,539 13770883ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:10:02,542 13770885ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:10:02,549 13770893ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:10:02,551 13770894ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:10:02,552 13770895ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:10:02,552 13770896ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:10:02,553 13770896ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:10:02,553 13770897ms LoggingAspect          OnExit             - After method: Get was executed in 3 miliseconds
DEBUG 2017-01-24 20:11:34,493 13862837ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:11:34,494 13862837ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:11:34,495 13862839ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:11:34,497 13862840ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 20:11:41,994 13870338ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:11:41,995 13870339ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:11:41,994 13870338ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:11:41,995 13870339ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:11:41,997 13870340ms LoggingAspect          OnExit             - After method: Get was executed in 0 miliseconds
DEBUG 2017-01-24 20:11:41,997 13870341ms LoggingAspect          OnEntry            - Before method: CreateNetwork execution
DEBUG 2017-01-24 20:11:41,998 13870342ms LoggingAspect          OnExit             - After method: CreateNetwork was executed in 0 miliseconds
DEBUG 2017-01-24 20:11:41,999 13870342ms LoggingAspect          OnEntry            - Before method: IsHistoryValid execution
DEBUG 2017-01-24 20:11:41,999 13870343ms LoggingAspect          OnExit             - After method: IsHistoryValid was executed in 0 miliseconds
DEBUG 2017-01-24 20:11:42,000 13870343ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 20:19:18,121 228878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:19:18,121 228878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:19:18,121 228878ms LoggingAspect          OnEntry            - Before method: Get execution
DEBUG 2017-01-24 20:19:18,188 228945ms LoggingAspect          OnExit             - After method: Get was executed in 2 miliseconds
DEBUG 2017-01-24 20:19:18,291 229048ms LoggingAspect          OnExit             - After method: Get was executed in 108 miliseconds
